player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Phillip Supernaw,/players/S/SupePh00.htm,home,TE,9,14,0,0,13,43,201709100oti,2017
Dennis Kelly,/players/K/KellDe00.htm,home,T,6,9,0,0,6,20,201709100oti,2017
Taywan Taylor,/players/T/TaylTa00.htm,home,WR,6,9,0,0,4,13,201709100oti,2017
Jalston Fowler,/players/F/FowlJa00.htm,home,FB,3,5,0,0,0,0,201709100oti,2017
Kevin Byard,/players/B/ByarKe01.htm,home,FS,0,0,66,100,14,47,201709100oti,2017
Logan Ryan,/players/R/RyanLo00.htm,home,CB,0,0,66,100,10,33,201709100oti,2017
Adoree' Jackson,/players/J/JackAd00.htm,home,CB,0,0,62,94,14,47,201709100oti,2017
Derrick Morgan,/players/M/MorgDe99.htm,home,LB,0,0,57,86,0,0,201709100oti,2017
Brice McCain,/players/M/McCaBr99.htm,home,CB,0,0,56,85,5,17,201709100oti,2017
Johnathan Cyprien,/players/C/CyprJo00.htm,home,SS,0,0,55,83,0,0,201709100oti,2017
Brian Orakpo,/players/O/OrakBr99.htm,home,LB,0,0,52,79,0,0,201709100oti,2017
Jurrell Casey,/players/C/CaseJu00.htm,home,DT,0,0,50,76,6,20,201709100oti,2017
Wesley Woodyard,/players/W/WoodWe20.htm,home,LB,0,0,50,76,4,13,201709100oti,2017
Avery Williamson,/players/W/WillAv00.htm,home,LB,0,0,43,65,6,20,201709100oti,2017
Jayon Brown,/players/B/BrowJa06.htm,home,LB,0,0,37,56,19,63,201709100oti,2017
DaQuan Jones,/players/J/JoneDa04.htm,home,DE,0,0,34,52,10,33,201709100oti,2017
Erik Walden,/players/W/WaldEr99.htm,home,LB,0,0,30,45,6,20,201709100oti,2017
Austin Johnson,/players/J/JohnAu01.htm,home,NT,0,0,17,26,8,27,201709100oti,2017
Karl Klug,/players/K/KlugKa00.htm,home,DT,0,0,15,23,13,43,201709100oti,2017
Sylvester Williams,/players/W/WillSy00.htm,home,NT,0,0,14,21,0,0,201709100oti,2017
Da'Norris Searcy,/players/S/SearDa00.htm,home,SS,0,0,11,17,17,57,201709100oti,2017
Aaron Wallace,/players/W/WallAa00.htm,home,LB,0,0,5,8,23,77,201709100oti,2017
Brynden Trawick,/players/T/TrawBr00.htm,home,FS,0,0,4,6,25,83,201709100oti,2017
Tye Smith,/players/S/SmitTy01.htm,home,CB,0,0,2,3,13,43,201709100oti,2017
Daren Bates,/players/B/BateDa00.htm,home,LB,0,0,0,0,19,63,201709100oti,2017
David Fluellen,/players/F/FlueDa00.htm,home,RB,0,0,0,0,15,50,201709100oti,2017
Eric Weems,/players/W/WeemEr00.htm,home,WR,0,0,0,0,13,43,201709100oti,2017
Ryan Succop,/players/S/SuccRy44.htm,home,K,0,0,0,0,10,33,201709100oti,2017
Beau Brinkley,/players/B/BrinBe00.htm,home,LS,0,0,0,0,9,30,201709100oti,2017
Brett Kern,/players/K/KernBr20.htm,home,P,0,0,0,0,9,30,201709100oti,2017
Kalan Reed,/players/R/ReedKa00.htm,home,CB,0,0,0,0,8,27,201709100oti,2017
Brian Schwenke,/players/S/SchwBr00.htm,home,C,0,0,0,0,5,17,201709100oti,2017
Gabe Jackson,/players/J/JackGa00.htm,away,G,66,100,0,0,6,20,201709100oti,2017
Kelechi Osemele,/players/O/OsemKe00.htm,away,G,66,100,0,0,6,20,201709100oti,2017
Rodney Hudson,/players/H/HudsRo00.htm,away,C,66,100,0,0,0,0,201709100oti,2017
Derek Carr,/players/C/CarrDe02.htm,away,QB,66,100,0,0,0,0,201709100oti,2017
Donald Penn,/players/P/PennDo20.htm,away,T,66,100,0,0,0,0,201709100oti,2017
Amari Cooper,/players/C/CoopAm00.htm,away,WR,61,92,0,0,0,0,201709100oti,2017
Marshall Newhouse,/players/N/NewhMa20.htm,away,T,57,86,0,0,6,20,201709100oti,2017
Seth Roberts,/players/R/RobeSe00.htm,away,WR,55,83,0,0,0,0,201709100oti,2017
Michael Crabtree,/players/C/CrabMi00.htm,away,WR,48,73,0,0,0,0,201709100oti,2017
Jared Cook,/players/C/CookJa02.htm,away,TE,47,71,0,0,0,0,201709100oti,2017
Marshawn Lynch,/players/L/LyncMa00.htm,away,RB,31,47,0,0,0,0,201709100oti,2017
Lee Smith,/players/S/SmitLe00.htm,away,TE,29,44,0,0,11,37,201709100oti,2017
Cordarrelle Patterson,/players/P/PattCo00.htm,away,WR,23,35,0,0,9,30,201709100oti,2017
DeAndre Washington,/players/W/WashDe00.htm,away,RB,16,24,0,0,10,33,201709100oti,2017
Jalen Richard,/players/R/RichJa01.htm,away,RB,14,21,0,0,9,30,201709100oti,2017
Vadal Alexander,/players/A/AlexVa00.htm,away,T,9,14,0,0,6,20,201709100oti,2017
Clive Walford,/players/W/WalfCl00.htm,away,TE,5,8,0,0,11,37,201709100oti,2017
Johnny Holton,/players/H/HoltJo00.htm,away,WR,1,2,0,0,14,47,201709100oti,2017
Karl Joseph,/players/J/JoseKa00.htm,away,SS,0,0,64,100,6,20,201709100oti,2017
Khalil Mack,/players/M/MackKh00.htm,away,DE,0,0,64,100,5,17,201709100oti,2017
David Amerson,/players/A/AmerDa00.htm,away,CB,0,0,64,100,0,0,201709100oti,2017
Reggie Nelson,/players/N/NelsRe99.htm,away,FS,0,0,64,100,0,0,201709100oti,2017
Bruce Irvin,/players/I/IrviBr00.htm,away,LB,0,0,63,98,5,17,201709100oti,2017
Cory James,/players/J/JameCo00.htm,away,LB,0,0,60,94,0,0,201709100oti,2017
T.J. Carrie,/players/C/CarrTr00.htm,away,CB,0,0,59,92,5,17,201709100oti,2017
Sean Smith,/players/S/SmitSe99.htm,away,CB,0,0,48,75,0,0,201709100oti,2017
Tyrell Adams,/players/A/AdamTy00.htm,away,LB,0,0,41,64,9,30,201709100oti,2017
Eddie Vanderdoes,/players/V/VandEd00.htm,away,DT,0,0,37,58,5,17,201709100oti,2017
Mario Edwards,/players/E/EdwaMa01.htm,away,DE,0,0,32,50,9,30,201709100oti,2017
Treyvon Hester,/players/H/HestTr00.htm,away,DT,0,0,31,48,5,17,201709100oti,2017
Denico Autry,/players/A/AutrDe00.htm,away,DE,0,0,28,44,9,30,201709100oti,2017
Marquel Lee,/players/L/LeexMa01.htm,away,LB,0,0,21,33,9,30,201709100oti,2017
Justin Ellis,/players/E/ElliJu01.htm,away,NT,0,0,21,33,6,20,201709100oti,2017
Nicholas Morrow,/players/M/MorrNi00.htm,away,LB,0,0,4,6,19,63,201709100oti,2017
Dexter McDonald,/players/M/McDoDe02.htm,away,CB,0,0,2,3,10,33,201709100oti,2017
James Cowser,/players/C/CowsJa00.htm,away,LB,0,0,1,2,19,63,201709100oti,2017
Erik Harris,/players/H/HarrEr00.htm,away,SS,0,0,0,0,24,80,201709100oti,2017
Shalom Luani,/players/L/LuanSh00.htm,away,FS,0,0,0,0,24,80,201709100oti,2017
Xavier Woodson-Luster,/players/W/WoodXa01.htm,away,LB,0,0,0,0,15,50,201709100oti,2017
Antonio Hamilton,/players/H/HamiAn01.htm,away,CB,0,0,0,0,15,50,201709100oti,2017
Giorgio Tavecchio,/players/T/TaveGi00.htm,away,K,0,0,0,0,12,40,201709100oti,2017
Jon Feliciano,/players/F/FeliJo00.htm,away,G,0,0,0,0,11,37,201709100oti,2017
Jon Condo,/players/C/CondJo20.htm,away,LS,0,0,0,0,10,33,201709100oti,2017
Marquette King,/players/K/KingMa00.htm,away,P,0,0,0,0,10,33,201709100oti,2017
Brandon Scherff,/players/S/ScheBr00.htm,home,G,63,100,0,0,3,12,201709100was,2017
Morgan Moses,/players/M/MoseMo00.htm,home,T,63,100,0,0,3,12,201709100was,2017
Spencer Long,/players/L/LongSp00.htm,home,C,63,100,0,0,3,12,201709100was,2017
Shawn Lauvao,/players/L/LauvSh20.htm,home,G,63,100,0,0,3,12,201709100was,2017
Kirk Cousins,/players/C/CousKi00.htm,home,QB,63,100,0,0,0,0,201709100was,2017
Trent Williams,/players/W/WillTr21.htm,home,T,59,94,0,0,0,0,201709100was,2017
Jordan Reed,/players/R/ReedJo02.htm,home,TE,55,87,0,0,0,0,201709100was,2017
Terrelle Pryor,/players/P/PryoTe00.htm,home,WR,53,84,0,0,0,0,201709100was,2017
Jamison Crowder,/players/C/CrowJa00.htm,home,WR,49,78,0,0,4,15,201709100was,2017
Ryan Grant,/players/G/GranRy01.htm,home,WR,37,59,0,0,3,12,201709100was,2017
Robert Kelley,/players/K/KellRo00.htm,home,RB,33,52,0,0,0,0,201709100was,2017
Chris Thompson,/players/T/ThomCh03.htm,home,RB,30,48,0,0,6,23,201709100was,2017
Vernon Davis,/players/D/DaviVe00.htm,home,TE,27,43,0,0,0,0,201709100was,2017
Josh Doctson,/players/D/DoctJo00.htm,home,WR,20,32,0,0,0,0,201709100was,2017
Brian Quick,/players/Q/QuicBr00.htm,home,WR,6,10,0,0,0,0,201709100was,2017
Niles Paul,/players/P/PaulNi00.htm,home,TE,5,8,0,0,18,69,201709100was,2017
Ty Nsekhe,/players/N/NsekTy00.htm,home,T,4,6,0,0,3,12,201709100was,2017
Mason Foster,/players/F/FostMa00.htm,home,LB,0,0,69,100,9,35,201709100was,2017
Josh Norman,/players/N/NormJo01.htm,home,CB,0,0,69,100,5,19,201709100was,2017
Zach Brown,/players/B/BrowZa00.htm,home,LB,0,0,69,100,0,0,201709100was,2017
Deshazor Everett,/players/E/EverDe01.htm,home,SS,0,0,68,99,9,35,201709100was,2017
D.J. Swearinger,/players/S/SweaDJ00.htm,home,FS,0,0,67,97,8,31,201709100was,2017
Bashaud Breeland,/players/B/BreeBa00.htm,home,CB,0,0,66,96,15,58,201709100was,2017
Ryan Kerrigan,/players/K/KerrRy00.htm,home,LB,0,0,58,84,5,19,201709100was,2017
Preston Smith,/players/S/SmitPr00.htm,home,LB,0,0,53,77,5,19,201709100was,2017
Jonathan Allen,/players/A/AlleJo01.htm,home,DE,0,0,42,61,5,19,201709100was,2017
Kendall Fuller,/players/F/FullKe00.htm,home,CB,0,0,42,61,4,15,201709100was,2017
Matthew Ioannidis,/players/I/IoanMa01.htm,home,DE,0,0,33,48,14,54,201709100was,2017
Stacy McGee,/players/M/McGeSt01.htm,home,DE,0,0,32,46,0,0,201709100was,2017
Evander Hood,/players/H/HoodEv99.htm,home,NT,0,0,30,43,4,15,201709100was,2017
Terrell McClain,/players/M/McClTe00.htm,home,DE,0,0,29,42,5,19,201709100was,2017
Junior Galette,/players/G/GaleJu00.htm,home,LB,0,0,16,23,0,0,201709100was,2017
Ryan Anderson,/players/A/AndeRy00.htm,home,LB,0,0,10,14,0,0,201709100was,2017
Montae Nicholson,/players/N/NichMo00.htm,home,FS,0,0,3,4,18,69,201709100was,2017
Quinton Dunbar,/players/D/DunbQu00.htm,home,CB,0,0,2,3,11,42,201709100was,2017
Chris Carter,/players/C/CartCh00.htm,home,LB,0,0,1,1,23,88,201709100was,2017
Fabian Moreau,/players/M/MoreFa00.htm,home,CB,0,0,0,0,18,69,201709100was,2017
William Compton,/players/C/CompWi00.htm,home,LB,0,0,0,0,18,69,201709100was,2017
Martrell Spaight,/players/S/SpaiMa00.htm,home,LB,0,0,0,0,17,65,201709100was,2017
Stefan McClure,/players/M/McClSt01.htm,home,SS,0,0,0,0,12,46,201709100was,2017
Samaje Perine,/players/P/PeriSa00.htm,home,RB,0,0,0,0,10,38,201709100was,2017
Dustin Hopkins,/players/H/HopkDu00.htm,home,K,0,0,0,0,7,27,201709100was,2017
Nick Sundberg,/players/S/SundNi00.htm,home,LS,0,0,0,0,7,27,201709100was,2017
Tress Way,/players/W/WayxTr00.htm,home,P,0,0,0,0,7,27,201709100was,2017
Chase Roullier,/players/R/RoulCh00.htm,home,C,0,0,0,0,3,12,201709100was,2017
Isaac Seumalo,/players/S/SeumIs00.htm,away,G,69,100,0,0,5,19,201709100was,2017
Lane Johnson,/players/J/JohnLa01.htm,away,T,69,100,0,0,5,19,201709100was,2017
Brandon Brooks,/players/B/BrooBr00.htm,away,G,69,100,0,0,5,19,201709100was,2017
Jason Kelce,/players/K/KelcJa00.htm,away,C,69,100,0,0,0,0,201709100was,2017
Carson Wentz,/players/W/WentCa00.htm,away,QB,69,100,0,0,0,0,201709100was,2017
Alshon Jeffery,/players/J/JeffAl00.htm,away,WR,61,88,0,0,0,0,201709100was,2017
Zach Ertz,/players/E/ErtzZa00.htm,away,TE,60,87,0,0,8,31,201709100was,2017
Torrey Smith,/players/S/SmitTo02.htm,away,WR,49,71,0,0,0,0,201709100was,2017
Halapoulivaati Vaitai,/players/V/VaitHa00.htm,away,T,46,67,0,0,5,19,201709100was,2017
Nelson Agholor,/players/A/AghoNe00.htm,away,WR,41,59,0,0,0,0,201709100was,2017
Darren Sproles,/players/S/SproDa00.htm,away,RB,34,49,0,0,4,15,201709100was,2017
Jason Peters,/players/P/PeteJa21.htm,away,T,32,46,0,0,0,0,201709100was,2017
Brent Celek,/players/C/CeleBr00.htm,away,TE,26,38,0,0,9,35,201709100was,2017
LeGarrette Blount,/players/B/BlouLe00.htm,away,RB,23,33,0,0,0,0,201709100was,2017
Wendell Smallwood,/players/S/SmalWe00.htm,away,RB,16,23,0,0,8,31,201709100was,2017
Trey Burton,/players/B/BurtTr01.htm,away,TE,14,20,0,0,18,69,201709100was,2017
Marcus Johnson,/players/J/JohnMa07.htm,away,WR,7,10,0,0,5,19,201709100was,2017
Mack Hollins,/players/H/HollMa00.htm,away,WR,5,7,0,0,6,23,201709100was,2017
Malcolm Jenkins,/players/J/JenkMa99.htm,away,SS,0,0,63,100,10,38,201709100was,2017
Rodney McLeod,/players/M/McLeRo00.htm,away,FS,0,0,63,100,7,27,201709100was,2017
Jordan Hicks,/players/H/HickJo00.htm,away,LB,0,0,63,100,4,15,201709100was,2017
Jalen Mills,/players/M/MillJa02.htm,away,CB,0,0,63,100,4,15,201709100was,2017
Nigel Bradham,/players/B/BradNi00.htm,away,LB,0,0,63,100,1,4,201709100was,2017
Patrick Robinson,/players/R/RobiPa99.htm,away,CB,0,0,52,83,5,19,201709100was,2017
Brandon Graham,/players/G/GrahBr99.htm,away,DE,0,0,43,68,4,15,201709100was,2017
Fletcher Cox,/players/C/CoxxFl00.htm,away,DT,0,0,43,68,1,4,201709100was,2017
Timmy Jernigan,/players/J/JernTi00.htm,away,DT,0,0,40,63,4,15,201709100was,2017
Vinny Curry,/players/C/CurrVi00.htm,away,DE,0,0,37,59,3,12,201709100was,2017
Derek Barnett,/players/B/BarnDe01.htm,away,DE,0,0,26,41,4,15,201709100was,2017
Chris Long,/players/L/LongCh99.htm,away,DE,0,0,26,41,1,4,201709100was,2017
Beau Allen,/players/A/AlleBe00.htm,away,DT,0,0,25,40,8,31,201709100was,2017
Mychal Kendricks,/players/K/KendMy00.htm,away,LB,0,0,23,37,9,35,201709100was,2017
Corey Graham,/players/G/GrahCo99.htm,away,FS,0,0,18,29,13,50,201709100was,2017
Ronald Darby,/players/D/DarbRo00.htm,away,CB,0,0,18,29,2,8,201709100was,2017
Jaylen Watkins,/players/W/WatkJa01.htm,away,SS,0,0,15,24,17,65,201709100was,2017
Destiny Vaeao,/players/V/VaeaDe01.htm,away,DT,0,0,12,19,2,8,201709100was,2017
Chris Maragos,/players/M/MaraCh99.htm,away,SS,0,0,0,0,20,77,201709100was,2017
Kamu Grugier-Hill,/players/G/GrugKa00.htm,away,LB,0,0,0,0,17,65,201709100was,2017
Najee Goode,/players/G/GoodNa00.htm,away,LB,0,0,0,0,17,65,201709100was,2017
Corey Clement,/players/C/ClemCo00.htm,away,RB,0,0,0,0,13,50,201709100was,2017
Caleb Sturgis,/players/S/SturCa00.htm,away,K,0,0,0,0,11,42,201709100was,2017
Rick Lovato,/players/L/LovaRi00.htm,away,LS,0,0,0,0,9,35,201709100was,2017
Donnie Jones,/players/J/JoneDo21.htm,away,P,0,0,0,0,9,35,201709100was,2017
Joe Walker,/players/W/WalkJo01.htm,away,LB,0,0,0,0,8,31,201709100was,2017
Stefen Wisniewski,/players/W/WisnSt01.htm,away,C,0,0,0,0,5,19,201709100was,2017
Cedric Ogbuehi,/players/O/OgbuCe00.htm,home,T,61,100,0,0,0,0,201709100cin,2017
Russell Bodine,/players/B/BodiRu00.htm,home,C,61,100,0,0,0,0,201709100cin,2017
Clint Boling,/players/B/BoliCl00.htm,home,G,61,100,0,0,0,0,201709100cin,2017
Andy Dalton,/players/D/DaltAn00.htm,home,QB,61,100,0,0,0,0,201709100cin,2017
Jake Fisher,/players/F/FishJa00.htm,home,T,61,100,0,0,0,0,201709100cin,2017
Brandon LaFell,/players/L/LaFeBr00.htm,home,WR,57,93,0,0,0,0,201709100cin,2017
A.J. Green,/players/G/GreeA.00.htm,home,WR,55,90,0,0,0,0,201709100cin,2017
Tyler Eifert,/players/E/EifeTy00.htm,home,TE,54,89,0,0,0,0,201709100cin,2017
Tyler Boyd,/players/B/BoydTy00.htm,home,WR,42,69,0,0,3,14,201709100cin,2017
T.J. Johnson,/players/J/JohnTJ00.htm,home,C,32,52,0,0,0,0,201709100cin,2017
Giovani Bernard,/players/B/BernGi00.htm,home,RB,29,48,0,0,0,0,201709100cin,2017
Trey Hopkins,/players/H/HopkTr01.htm,home,G,29,48,0,0,0,0,201709100cin,2017
Joe Mixon,/players/M/MixoJo00.htm,home,RB,22,36,0,0,0,0,201709100cin,2017
Tyler Kroft,/players/K/KrofTy00.htm,home,TE,12,20,0,0,10,48,201709100cin,2017
Cody Core,/players/C/CoreCo00.htm,home,WR,10,16,0,0,15,71,201709100cin,2017
Jeremy Hill,/players/H/HillJe01.htm,home,RB,10,16,0,0,0,0,201709100cin,2017
Ryan Hewitt,/players/H/HewiRy00.htm,home,TE,7,11,0,0,16,76,201709100cin,2017
Alex Erickson,/players/E/EricAl01.htm,home,WR,7,11,0,0,11,52,201709100cin,2017
Nick Vigil,/players/V/VigiNi00.htm,home,LB,0,0,65,98,7,33,201709100cin,2017
Darqueze Dennard,/players/D/DennDa00.htm,home,CB,0,0,65,98,4,19,201709100cin,2017
Dre Kirkpatrick,/players/K/KirkDr00.htm,home,CB,0,0,65,98,0,0,201709100cin,2017
George Iloka,/players/I/IlokGe00.htm,home,FS,0,0,58,88,5,24,201709100cin,2017
Carlos Dunlap,/players/D/DunlCa99.htm,home,DE,0,0,55,83,4,19,201709100cin,2017
Clayton Fejedelem,/players/F/FejeCl00.htm,home,FS,0,0,52,79,11,52,201709100cin,2017
Vincent Rey,/players/R/ReyxVi00.htm,home,LB,0,0,51,77,6,29,201709100cin,2017
Geno Atkins,/players/A/AtkiGe99.htm,home,DT,0,0,41,62,1,5,201709100cin,2017
Kevin Minter,/players/M/MintKe00.htm,home,LB,0,0,38,58,0,0,201709100cin,2017
Pat Sims,/players/S/SimsPa99.htm,home,NT,0,0,30,45,0,0,201709100cin,2017
William Jackson III,/players/J/JackWi02.htm,home,CB,0,0,29,44,11,52,201709100cin,2017
Chris Smith,/players/S/SmitCh03.htm,home,DE,0,0,28,42,5,24,201709100cin,2017
Jordan Willis,/players/W/WillJo09.htm,home,DE,0,0,26,39,12,57,201709100cin,2017
Ryan Glasgow,/players/G/GlasRy00.htm,home,DT,0,0,26,39,4,19,201709100cin,2017
Michael Johnson,/players/J/JohnMi98.htm,home,DE,0,0,24,36,3,14,201709100cin,2017
Josh Shaw,/players/S/ShawJo00.htm,home,CB,0,0,22,33,15,71,201709100cin,2017
Carl Lawson,/players/L/LawsCa00.htm,home,LB,0,0,22,33,10,48,201709100cin,2017
Jordan Evans,/players/E/EvanJo01.htm,home,LB,0,0,13,20,17,81,201709100cin,2017
Andrew Billings,/players/B/BillAn00.htm,home,NT,0,0,13,20,0,0,201709100cin,2017
KeiVarae Russell,/players/R/RussKe00.htm,home,CB,0,0,2,3,10,48,201709100cin,2017
Hardy Nickerson,/players/N/NickHa02.htm,home,LB,0,0,1,2,17,81,201709100cin,2017
Derron Smith,/players/S/SmitDe05.htm,home,SS,0,0,0,0,17,81,201709100cin,2017
Cethan Carter,/players/C/CartCe00.htm,home,TE,0,0,0,0,6,29,201709100cin,2017
Kevin Huber,/players/H/HubeKe20.htm,home,P,0,0,0,0,5,24,201709100cin,2017
Clark Harris,/players/H/HarrCl20.htm,home,LS,0,0,0,0,5,24,201709100cin,2017
Randy Bullock,/players/B/BullRa00.htm,home,K,0,0,0,0,1,5,201709100cin,2017
Ryan Jensen,/players/J/JensRy00.htm,away,C,66,100,0,0,4,19,201709100cin,2017
James Hurst,/players/H/HursJa00.htm,away,G,66,100,0,0,4,19,201709100cin,2017
Ronnie Stanley,/players/S/StanRo00.htm,away,T,66,100,0,0,4,19,201709100cin,2017
Austin Howard,/players/H/HowaAu20.htm,away,T,66,100,0,0,4,19,201709100cin,2017
Marshal Yanda,/players/Y/YandMa20.htm,away,G,66,100,0,0,0,0,201709100cin,2017
Joe Flacco,/players/F/FlacJo00.htm,away,QB,66,100,0,0,0,0,201709100cin,2017
Jeremy Maclin,/players/M/MaclJe00.htm,away,WR,48,73,0,0,0,0,201709100cin,2017
Mike Wallace,/players/W/WallMi00.htm,away,WR,47,71,0,0,0,0,201709100cin,2017
Nick Boyle,/players/B/BoylNi00.htm,away,TE,45,68,0,0,4,19,201709100cin,2017
Breshad Perriman,/players/P/PerrBr02.htm,away,WR,42,64,0,0,0,0,201709100cin,2017
Ben Watson,/players/W/WatsBe00.htm,away,TE,40,61,0,0,0,0,201709100cin,2017
Javorius Allen,/players/A/AlleJa01.htm,away,RB,33,50,0,0,9,43,201709100cin,2017
Terrance West,/players/W/WestTe00.htm,away,RB,27,41,0,0,0,0,201709100cin,2017
Maxx Williams,/players/W/WillMa04.htm,away,TE,17,26,0,0,4,19,201709100cin,2017
Michael Campanaro,/players/C/CampMi02.htm,away,WR,13,20,0,0,5,24,201709100cin,2017
Patrick Ricard,/players/R/RicaPa00.htm,away,NT,12,18,1,2,1,5,201709100cin,2017
Danny Woodhead,/players/W/WoodDa02.htm,away,RB,6,9,0,0,0,0,201709100cin,2017
Brandon Carr,/players/C/CarrBr99.htm,away,CB,0,0,61,100,1,5,201709100cin,2017
C.J. Mosley,/players/M/MoslC.00.htm,away,LB,0,0,61,100,0,0,201709100cin,2017
Tony Jefferson,/players/J/JeffTo00.htm,away,SS,0,0,61,100,0,0,201709100cin,2017
Eric Weddle,/players/W/WeddEr99.htm,away,FS,0,0,60,98,0,0,201709100cin,2017
Jimmy Smith,/players/S/SmitJi03.htm,away,CB,0,0,54,89,0,0,201709100cin,2017
Matt Judon,/players/J/JudoMa00.htm,away,LB,0,0,52,85,2,10,201709100cin,2017
Brent Urban,/players/U/UrbaBr00.htm,away,DE,0,0,50,82,1,5,201709100cin,2017
Terrell Suggs,/players/S/SuggTe99.htm,away,LB,0,0,49,80,0,0,201709100cin,2017
Lardarius Webb,/players/W/WebbLa99.htm,away,FS,0,0,46,75,3,14,201709100cin,2017
Michael Pierce,/players/P/PierMi00.htm,away,NT,0,0,38,62,1,5,201709100cin,2017
Brandon Williams,/players/W/WillBr02.htm,away,DT,0,0,34,56,1,5,201709100cin,2017
Kamalei Correa,/players/C/CorrKa00.htm,away,LB,0,0,27,44,14,67,201709100cin,2017
Patrick Onwuasor,/players/O/OnwuPa00.htm,away,LB,0,0,20,33,14,67,201709100cin,2017
Anthony Levine,/players/L/LeviAn00.htm,away,SS,0,0,15,25,17,81,201709100cin,2017
Tyus Bowser,/players/B/BowsTy00.htm,away,LB,0,0,15,25,16,76,201709100cin,2017
Marlon Humphrey,/players/H/HumpMa00.htm,away,CB,0,0,9,15,10,48,201709100cin,2017
Carl Davis,/players/D/DaviCa01.htm,away,NT,0,0,8,13,0,0,201709100cin,2017
Za'Darius Smith,/players/S/SmitZa00.htm,away,LB,0,0,7,11,0,0,201709100cin,2017
Bam Bradley,/players/B/BradBa00.htm,away,LB,0,0,2,3,16,76,201709100cin,2017
Chuck Clark,/players/C/ClarCh00.htm,away,FS,0,0,1,2,17,81,201709100cin,2017
Vince Mayle,/players/M/MaylVi00.htm,away,TE,0,0,0,0,16,76,201709100cin,2017
Chris Matthews,/players/M/MattCh00.htm,away,WR,0,0,0,0,14,67,201709100cin,2017
Chris Moore,/players/M/MoorCh00.htm,away,WR,0,0,0,0,12,57,201709100cin,2017
Sam Koch,/players/K/KochSa20.htm,away,P,0,0,0,0,10,48,201709100cin,2017
Morgan Cox,/players/C/CoxxMo00.htm,away,LS,0,0,0,0,10,48,201709100cin,2017
Justin Tucker,/players/T/TuckJu00.htm,away,K,0,0,0,0,9,43,201709100cin,2017
Luke Bowanko,/players/B/BowaLu00.htm,away,C,0,0,0,0,4,19,201709100cin,2017
Tony Bergstrom,/players/B/BergTo00.htm,away,G,0,0,0,0,4,19,201709100cin,2017
Kevin Zeitler,/players/Z/ZeitKe00.htm,home,G,66,100,0,0,2,8,201709100cle,2017
Joel Bitonio,/players/B/BitoJo00.htm,home,G,66,100,0,0,2,8,201709100cle,2017
Shon Coleman,/players/C/ColeSh00.htm,home,T,66,100,0,0,2,8,201709100cle,2017
DeShone Kizer,/players/K/KizeDe00.htm,home,QB,66,100,0,0,0,0,201709100cle,2017
Joe Thomas,/players/T/ThomJo28.htm,home,T,66,100,0,0,0,0,201709100cle,2017
J.C. Tretter,/players/T/TretJC00.htm,home,C,66,100,0,0,0,0,201709100cle,2017
Corey Coleman,/players/C/ColeCo00.htm,home,WR,53,80,0,0,0,0,201709100cle,2017
Kenny Britt,/players/B/BritKe00.htm,home,WR,52,79,0,0,0,0,201709100cle,2017
Isaiah Crowell,/players/C/CrowIs00.htm,home,RB,52,79,0,0,0,0,201709100cle,2017
Duke Johnson,/players/J/JohnDu00.htm,home,RB,50,76,0,0,0,0,201709100cle,2017
Seth Devalve,/players/D/DevaSe00.htm,home,TE,31,47,0,0,10,40,201709100cle,2017
David Njoku,/players/N/NjokDa00.htm,home,TE,29,44,0,0,10,40,201709100cle,2017
Randall Telfer,/players/T/TelfRa00.htm,home,TE,18,27,0,0,4,16,201709100cle,2017
Ricardo Louis,/players/L/LouiRi00.htm,home,WR,16,24,0,0,14,56,201709100cle,2017
Matthew Dayes,/players/D/DayeMa00.htm,home,RB,13,20,0,0,20,80,201709100cle,2017
Kasen Williams,/players/W/WillKa02.htm,home,WR,12,18,0,0,0,0,201709100cle,2017
Danny Vitale,/players/V/VitaDa00.htm,home,FB,4,6,0,0,8,32,201709100cle,2017
Jabrill Peppers,/players/P/PeppJa00.htm,home,FS,0,0,60,100,13,52,201709100cle,2017
Jamar Taylor,/players/T/TaylJa01.htm,home,CB,0,0,60,100,9,36,201709100cle,2017
Jason McCourty,/players/M/McCoJa99.htm,home,CB,0,0,60,100,6,24,201709100cle,2017
Joe Schobert,/players/S/SchoJo00.htm,home,LB,0,0,60,100,3,12,201709100cle,2017
Christian Kirksey,/players/K/KirkCh00.htm,home,LB,0,0,60,100,3,12,201709100cle,2017
Jamie Collins,/players/C/CollJa00.htm,home,LB,0,0,59,98,3,12,201709100cle,2017
Briean Boddy-Calhoun,/players/B/BoddBr01.htm,home,CB,0,0,47,78,9,36,201709100cle,2017
Emmanuel Ogbah,/players/O/OgbaEm00.htm,home,DE,0,0,42,70,5,20,201709100cle,2017
Derrick Kindred,/players/K/KindDe00.htm,home,SS,0,0,40,67,13,52,201709100cle,2017
Carl Nassib,/players/N/NassCa00.htm,home,DE,0,0,40,67,5,20,201709100cle,2017
Trevon Coley,/players/C/ColeTr01.htm,home,DT,0,0,39,65,0,0,201709100cle,2017
Danny Shelton,/players/S/ShelDa01.htm,home,DT,0,0,23,38,0,0,201709100cle,2017
Nate Orchard,/players/O/OrchNa00.htm,home,DE,0,0,18,30,0,0,201709100cle,2017
