season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2021,Troy Hill,HillTr01,CLE,30,cb,12,4,0,42,31,0.738,346,11.2,8.2,4,129.7,6.9,169,177,18,1,1,2,4,49,6,0.109,2022-01-26
2021,Steven Nelson,NelsSt01,PHI,28,CB,16,16,1,72,48,0.667,577,12,8,5,108.4,9.2,421,156,0,0,0,0,0,50,2,0.038,2022-01-26
2021,Patrick Peterson,PetePa00,MIN,31,CB,13,13,1,76,43,0.5660000000000001,477,11.1,6.3,2,78.7,8.4,227,250,0,0,0,0,0,45,7,0.135,2022-01-26
2021,M.J. Stewart,StewM.00,CLE,26,s,13,3,0,35,22,0.629,174,7.9,5,1,84.7,4.6,91,83,6,2,0,0,2,47,4,0.078,2022-01-26
2021,Denzel Ward,WardDe02,CLE,24,CB,15,15,3,78,47,0.603,435,9.3,5.6,4,76.6,8.8,272,163,3,0,1,0.5,2,43,6,0.122,2022-01-26
2021,Leonard Williams,WillLe02,NYG,27,DE,17,17,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,6,8,6.5,22,81,2,0.024,2022-01-26
2021,Mackensie Alexander,AlexMa01,MIN,28,cb,16,5,0,70,46,0.657,648,14.1,9.3,5,119.2,8.6,338,310,15,1,0,0,1,51,8,0.136,2022-01-26
2021,Tyus Bowser,BowsTy00,BAL,26,OLB,17,17,0,20,16,0.8,209,13.1,10.5,1,126.9,4.1,52,157,69,11,7,7,26,59,11,0.157,2022-01-26
2021,Carlton Davis,DaviCa02,TB,25,cb,10,10,1,70,40,0.5710000000000001,422,10.6,6,3,83.2,9,232,190,5,0,0,0,0,39,8,0.17,2022-01-26
2021,Myles Garrett,GarrMy00,CLE,26,DE,17,17,0,3,2,0.667,15,7.5,5,0,78.5,-2.7,-4,19,2,17,17,16,52,51,2,0.038,2022-01-26
2021,Tashaun Gipson,GipsTa00,CHI,31,DB,12,12,2,30,23,0.767,192,8.3,6.4,1,76,4.3,69,123,8,1,0,1,2,47,6,0.113,2022-01-26
2021,Markus Golden,GoldMa00,ARI,30,olb,16,5,0,7,5,0.7140000000000001,43,8.6,6.1,0,87.2,2,10,33,41,15,9,11,35,48,13,0.213,2022-01-26
2021,Javelin Guidry,GuidJa01,NYJ,23,cb,17,3,0,41,30,0.732,345,11.5,8.4,3,122.5,9.8,229,116,15,0,1,0,1,48,5,0.094,2022-01-26
2021,DeAndre Houston-Carson,HousDe00,CHI,28,db,13,3,1,28,20,0.7140000000000001,220,11,7.9,2,103.3,7.7,155,65,12,2,0,0,2,51,7,0.121,2022-01-26
2021,Sam Hubbard,HubbSa00,CIN,26,DE,16,16,0,5,3,0.6,14,4.7,2.8,0,64.6,0.4,-2,16,9,20,10,7.5,39,62,3,0.046,2022-01-26
2021,Dane Jackson,JackDa02,BUF,25,cb,17,6,0,40,20,0.5,254,12.7,6.4,0,70.2,11.5,172,82,1,0,0,0,0,41,3,0.068,2022-01-26
2021,Von Miller,MillVo00,2TM,32,NA,15,15,0,8,7,0.875,68,9.7,8.5,0,102.1,4.8,5,63,71,12,8,9.5,30,50,5,0.091,2022-01-26
2021,Emmanuel Moseley,MoseEm00,SF,25,CB,11,11,1,55,31,0.564,318,10.3,5.8,0,65.6,12.2,200,118,4,0,0,0,0,42,4,0.087,2022-01-26
2021,Greg Newsome II,NewsGr00,CLE,21,CB,12,11,0,62,39,0.629,383,9.8,6.2,1,85.6,10.3,258,125,2,1,0,0,1,37,7,0.159,2022-01-26
2021,A'Shawn Robinson,RobiAS00,LA,26,DT,17,14,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,0,2,6,67,8,0.107,2022-01-26
2021,Asante Samuel Jr.,SamuAs00,LAC,22,CB,12,12,2,58,36,0.621,479,13.3,8.3,4,96.8,11,320,159,0,0,0,0,0,43,9,0.17300000000000001,2022-01-26
2021,Zach Sieler,SielZa00,MIA,26,dt,17,9,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,3,2,9,62,5,0.075,2022-01-26
2021,Kindle Vildor,VildKi00,CHI,24,DB,17,12,0,59,41,0.695,598,14.6,10.1,6,136.1,10.5,417,181,2,0,0,1,1,46,6,0.115,2022-01-26
2021,Baron Browning,BrowBa01,DEN,22,lb,14,9,0,37,27,0.73,290,10.7,7.8,0,95.6,2.8,54,236,28,0,1,0,1,58,5,0.079,2022-01-26
2021,Chauncey Gardner-Johnson,GardCh00,NO,24,S,12,11,3,61,39,0.639,400,10.3,6.6,1,67.7,8.4,179,221,22,1,2,2,5,46,9,0.16399999999999998,2022-01-26
2021,Davon Godchaux,GodcDa00,NE,27,DT,17,16,0,1,0,0,0,NA,0,0,39.6,-6,0,0,0,1,3,1,5,65,2,0.03,2022-01-26
2021,Rodney McLeod,McLeRo00,PHI,31,S,13,13,2,28,20,0.7140000000000001,255,12.8,9.1,0,69.8,8.8,181,74,4,1,0,0,1,58,5,0.079,2022-01-26
2021,Al-Quadin Muhammad,MuhaAl00,IND,26,DE,17,17,0,4,3,0.75,36,12,9,0,102.1,5.8,12,24,0,7,5,6,19,48,6,0.111,2022-01-26
2021,Ryan Neal,NealRy00,SEA,26,ss,16,5,0,29,21,0.7240000000000001,286,13.6,9.9,3,138,8.2,120,166,13,0,2,1,3,49,4,0.075,2022-01-26
2021,Tre Norwood,NorwTr00,PIT,22,db,17,3,1,40,29,0.725,320,11,8,2,102.1,8,160,160,11,2,0,0,2,38,4,0.095,2022-01-26
2021,Xavier Rhodes,RhodXa00,IND,31,CB,13,13,1,61,37,0.607,510,13.8,8.4,3,97,10,313,197,0,0,0,0,0,39,5,0.114,2022-01-26
2021,Malcolm Smith,SmitMa02,CLE,32,lb,15,6,2,39,32,0.821,264,8.3,6.8,4,107.7,2.9,84,180,12,0,0,0,0,51,6,0.105,2022-01-26
2021,Jonathan Allen,AlleJo01,WAS,26,DT,17,17,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,8,16,9,34,62,3,0.046,2022-01-26
2021,Brian Burns,BurnBr00,CAR,23,DE,17,16,0,10,10,1,82,8.2,8.2,0,100.8,4,40,42,28,13,8,9,31,50,8,0.138,2022-01-26
2021,Deon Bush,BushDe00,CHI,28,db,14,4,2,23,9,0.391,127,14.1,5.5,1,36,15.8,85,42,1,0,0,0,0,40,4,0.091,2022-01-26
2021,Tevaughn Campbell,CampTe00,LAC,28,cb,16,7,0,61,44,0.721,558,12.7,9.1,1,105.8,11.3,364,194,3,0,0,0,0,40,8,0.16699999999999998,2022-01-26
2021,Antonio Hamilton,HamiAn01,ARI,28,cb,17,2,0,36,23,0.639,219,9.5,6.1,1,89.9,9.1,142,77,10,1,0,0,1,38,2,0.05,2022-01-26
2021,C.J. Henderson,HendCJ00,2TM,23,NA,12,7,0,37,27,0.73,324,12,8.8,3,126.4,10.4,227,97,0,0,0,0,0,39,5,0.114,2022-01-26
2021,Austin Johnson,JohnAu01,NYG,27,DT,17,17,0,2,2,1,14,7,7,0,95.8,-1,-2,16,0,4,3,3.5,11,72,3,0.04,2022-01-26
2021,Chandler Jones,JoneCh03,ARI,31,OLB,15,15,0,6,3,0.5,37,12.3,6.2,0,69.4,0.5,10,27,58,8,17,10.5,36,41,7,0.146,2022-01-26
2021,Keith Taylor,TaylKe03,CAR,23,cb,17,3,0,51,36,0.706,471,13.1,9.2,2,112.5,10.4,300,171,0,0,0,0,0,38,2,0.05,2022-01-26
2021,Robert Alford,AlfoRo00,ARI,33,cb,13,5,1,57,32,0.561,290,9.1,5.1,3,80.3,8,193,97,1,0,0,0,0,37,7,0.159,2022-01-26
2021,Zach Allen,AlleZa01,ARI,24,DE,15,14,1,3,2,0.667,10,5,3.3,0,31.9,-4,-6,16,0,4,10,4,18,48,4,0.077,2022-01-26
2021,Malcom Brown,BrowMa01,JAX,27,DT,17,17,0,1,1,1,9,9,9,0,104.2,-5,-5,14,0,5,1,2,8,57,5,0.081,2022-01-26
2021,Christian Covington,CoviCh00,LAC,28,dt,16,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,1,1,52,3,0.055,2022-01-26
2021,Dane Cruikshank,CruiDa00,TEN,26,db,14,4,0,24,17,0.708,147,8.6,6.1,0,86.6,7.8,91,56,5,1,0,0,1,43,3,0.065,2022-01-26
2021,Kristian Fulton,FultKr00,TEN,23,CB,13,13,2,72,37,0.514,496,13.4,6.9,2,71.3,10.3,282,214,4,2,0,0,2,40,8,0.16699999999999998,2022-01-26
2021,Chris Harris Jr.,HarrCh01,LAC,32,CB,14,11,1,55,33,0.6,406,12.3,7.4,3,93.4,9.5,303,103,11,1,1,0,2,37,7,0.159,2022-01-26
2021,Myles Hartsfield,HartMy00,CAR,24,db,10,9,0,40,26,0.65,242,9.3,6.1,3,106.5,6.6,103,139,13,0,0,1,1,45,3,0.063,2022-01-26
2021,Malik Hooker,HookMa00,DAL,25,s,15,3,1,28,16,0.5710000000000001,149,9.3,5.3,2,80.8,9.6,59,90,4,0,0,0,0,44,6,0.12,2022-01-26
2021,Jerry Jacobs,JacoJe00,DET,24,cb,13,9,0,39,23,0.59,288,12.5,7.4,1,90.5,11.7,200,88,1,1,1,0,2,34,7,0.171,2022-01-26
2021,Linval Joseph,JoseLi99,LAC,33,DT,14,12,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,1,1,5,57,1,0.017,2022-01-26
2021,Marcus Maye,MayeMa00,NYJ,28,s,6,6,0,21,10,0.47600000000000003,199,19.9,9.5,1,97.1,10,78,121,4,0,0,1,1,46,5,0.098,2022-01-26
2021,Sean Murphy-Bunting,BuntSe00,TB,24,cb,9,8,0,54,32,0.593,408,12.8,7.6,3,101.5,10.7,268,140,8,0,0,0,0,43,1,0.023,2022-01-26
2021,Duke Shelley,ShelDu00,CHI,25,db,10,4,0,43,32,0.7440000000000001,371,11.6,8.6,0,100,5.1,125,246,1,0,0,0,0,37,5,0.11900000000000001,2022-01-26
2021,Tavon Young,YounTa01,BAL,27,cb,17,7,1,58,38,0.655,336,8.8,5.8,2,85.1,5.6,170,166,21,2,1,2,5,35,5,0.125,2022-01-26
2021,Arik Armstead,ArmsAr01,SF,28,DE,17,17,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,6,4,6,17,63,2,0.031,2022-01-26
2021,Calais Campbell,CampCa99,BAL,35,DT,15,14,0,2,1,0.5,76,76,38,1,135.4,-3.5,-4,80,0,4,10,1.5,16,49,7,0.125,2022-01-26
2021,Ross Cockrell,CockRo00,TB,30,cb,17,4,0,48,32,0.667,328,10.3,6.8,3,106.9,5.6,145,183,28,2,2,0,4,43,7,0.14,2022-01-26
2021,Tre Flowers,FlowTr01,2TM,26,NA,16,4,0,39,27,0.6920000000000001,325,12,8.3,3,120.1,9.2,234,91,0,0,0,0,0,39,2,0.049,2022-01-26
2021,B.J. Hill,HillB.00,CIN,26,dt,16,2,0,2,2,1,9,4.5,4.5,0,85.4,-5.5,-11,20,0,5,4,5.5,15,50,1,0.02,2022-01-26
2021,Chris Jackson,JackCh01,TEN,23,db,12,3,0,44,30,0.682,329,11,7.5,2,105.2,9.7,202,127,6,2,0,0,2,34,0,0,2022-01-26
2021,A.J. Klein,KleiAJ00,BUF,30,lb,15,4,1,25,16,0.64,146,9.1,5.8,0,63.1,2.3,39,107,14,0,1,0,1,35,5,0.125,2022-01-26
2021,Larry Ogunjobi,OgunLa00,CIN,27,DT,16,16,0,2,2,1,3,1.5,1.5,0,79.2,-4,-8,11,4,9,7,7,24,49,9,0.155,2022-01-26
2021,Azeez Ojulari,OjulAz00,NYG,21,LB,17,13,0,8,8,1,50,6.3,6.3,0,92.7,-2.3,-18,68,23,14,4,8,27,49,5,0.09300000000000001,2022-01-26
2021,Ed Oliver,OlivEd00,BUF,24,DT,17,17,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,9,4,18,41,2,0.047,2022-01-26
2021,Andrew Sendejo,SendAn00,IND,34,fs,12,10,0,20,10,0.5,152,15.2,7.6,1,92.1,11.6,115,37,9,0,0,0,0,40,9,0.184,2022-01-26
2021,Robert Spillane,SpilRo00,PIT,26,lb,14,4,0,24,16,0.667,161,10.1,6.7,0,85.6,5.7,84,77,15,0,0,0,0,56,4,0.067,2022-01-26
2021,D.J. Wonnum,WonnDJ00,MIN,24,DE,17,14,0,6,5,0.833,35,7,5.8,0,91,2.3,5,30,0,15,7,8,30,47,3,0.06,2022-01-26
2021,Chris Wormley,WormCh00,PIT,28,DT,15,14,0,1,0,0,0,NA,0,0,39.6,-10,0,0,0,8,2,7,18,51,4,0.073,2022-01-26
2021,Henry Black,BlacHe00,GB,24,NA,17,0,1,29,21,0.7240000000000001,322,15.3,11.1,2,117.3,9.9,163,159,0,0,0,0,0,38,5,0.11599999999999999,2022-01-26
2021,Myles Bryant,BryaMy01,NE,23,db,12,2,1,42,30,0.7140000000000001,362,12.1,8.6,0,87.6,8.4,232,130,6,1,0,1,2,41,4,0.08900000000000001,2022-01-26
2021,Lorenzo Carter,CartLo01,NYG,26,LB,14,14,1,7,5,0.7140000000000001,37,7.4,5.3,0,44,1.7,16,21,16,8,3,5,16,50,8,0.138,2022-01-26
2021,Divine Deablo,DeabDi00,LV,23,lb,17,5,0,13,9,0.6920000000000001,141,15.7,10.8,0,105,6.9,75,66,7,1,0,0,1,45,1,0.022000000000000002,2022-01-26
2021,Greg Gaines,GainGr00,LA,25,DT,17,13,0,3,2,0.667,8,4,2.7,0,70.1,-2,-4,12,0,9,6,4.5,21,55,5,0.083,2022-01-26
2021,Alohi Gilman,GilmAl00,LAC,24,s,11,3,1,23,18,0.7829999999999999,226,12.6,9.8,1,104,7.1,108,118,0,0,0,0,0,42,6,0.125,2022-01-26
2021,Richie Grant,GranRi00,ATL,24,NA,16,0,0,26,18,0.6920000000000001,192,10.7,7.4,1,103.4,7.6,105,87,11,0,0,0,0,35,5,0.125,2022-01-26
2021,Harrison Phillips,PhilHa00,BUF,25,dt,14,8,0,1,1,1,4,4,4,0,83.3,-5,-5,9,0,2,5,1,8,51,4,0.073,2022-01-26
2021,Nick Scott,ScotNi01,LA,26,s,17,1,2,24,16,0.667,221,13.8,9.2,0,61.3,12.9,132,89,1,0,0,0,0,47,5,0.096,2022-01-26
2021,Darrell Taylor,TaylDa00,SEA,24,de,16,5,0,5,4,0.8,20,5,4,0,83.3,1.2,1,19,14,7,7,6.5,22,37,8,0.17800000000000002,2022-01-26
2021,Deatrich Wise Jr.,WiseDe00,NE,27,de,16,9,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,8,6,3,18,41,3,0.068,2022-01-26
2021,Julian Blackmon,BlacJu01,IND,23,s,6,6,0,12,8,0.667,110,13.8,9.2,1,123.6,13.3,87,23,2,0,0,0,0,34,5,0.128,2022-01-26
2021,Derrick Brown,BrowDe05,CAR,23,DT,16,14,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,6,3,12,41,2,0.047,2022-01-26
2021,Sean Chandler,ChanSe00,CAR,25,s,15,7,0,12,10,0.833,154,15.4,12.8,2,158.3,13.4,133,21,7,0,1,0,1,48,3,0.059000000000000004,2022-01-26
2021,Kenny Clark,ClarKe01,GB,26,DE,16,16,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,15,9,4,28,48,7,0.127,2022-01-26
2021,Rashan Gary,GaryRa00,GB,24,LB,16,16,0,1,1,1,9,9,9,0,104.2,-2,-2,11,62,20,16,9.5,47,47,0,0,2022-01-26
2021,Rasheem Green,GreeRa01,SEA,24,DE,17,16,0,8,8,1,89,11.1,11.1,0,113,1.6,13,76,0,10,6,6.5,24,48,7,0.127,2022-01-26
2021,Javon Hargrave,HargJa00,PHI,28,DT,16,16,0,1,1,1,0,0,0,0,79.2,-3,-3,3,0,6,10,7.5,24,63,2,0.031,2022-01-26
2021,Dexter Lawrence,LawrDe03,NYG,24,dt,16,10,0,2,2,1,2,1,1,0,79.2,-3,-6,8,0,6,8,2.5,17,54,1,0.018000000000000002,2022-01-26
2021,Tre'Davious White,WhitTr01,BUF,26,CB,11,11,1,64,33,0.516,328,9.9,5.1,0,59.9,7.4,162,166,5,3,0,0.5,4,41,10,0.196,2022-01-26
2021,Rock Ya-Sin,Ya-SRo00,IND,25,cb,13,8,0,45,24,0.5329999999999999,217,9,4.8,3,88.8,10.6,181,36,0,0,0,0,0,31,3,0.08800000000000001,2022-01-26
2021,Pierre Desir,DesiPi00,TB,31,cb,12,2,2,33,24,0.727,292,12.2,8.8,1,84.4,11.5,202,90,0,0,0,0,0,28,4,0.125,2022-01-26
2021,Willie Gay Jr.,GayJWi00,KC,23,LB,12,11,2,26,23,0.885,247,10.7,9.5,1,87,3.4,77,170,29,3,0,0.5,4,48,5,0.094,2022-01-26
2021,Joe Haden,HadeJo99,PIT,32,CB,12,11,0,55,33,0.6,394,11.9,7.2,3,100.1,10.1,246,148,0,0,0,0,0,38,8,0.174,2022-01-26
2021,DaVon Hamilton,HamiDa02,JAX,24,dt,16,8,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,2,5,1,1,7,46,6,0.115,2022-01-26
2021,Frankie Luvu,LuvuFr00,CAR,25,lb,16,4,0,4,4,1,27,6.8,6.8,0,94.8,4,12,15,31,3,2,1.5,7,43,2,0.044000000000000004,2022-01-26
2021,Kevin Minter,MintKe00,TB,31,lb,16,5,0,23,15,0.652,101,6.7,4.4,2,103.7,4.7,16,85,23,2,2,1,5,40,7,0.149,2022-01-26
2021,Bilal Nichols,NichBi00,CHI,25,DT,17,15,0,2,2,1,17,8.5,8.5,1,141.7,2.5,5,12,0,3,5,3,12,51,0,0,2022-01-26
2021,Emmanuel Ogbah,OgbaEm00,MIA,28,DE,17,11,0,2,1,0.5,5,5,2.5,0,56.2,4.5,1,4,2,15,13,9,39,41,3,0.068,2022-01-26
2021,Jaylon Smith,SmitJa05,3TM,26,NA,10,4,0,19,15,0.789,93,6.2,4.9,0,87.1,0.2,-14,107,16,5,0,1,6,38,2,0.05,2022-01-26
2021,Mack Wilson,WilsMa03,CLE,23,lb,14,6,0,8,5,0.625,38,7.6,4.8,0,74,4.1,13,25,0,0,0,0,0,42,1,0.023,2022-01-26
2021,Al Woods,WoodAl99,SEA,34,DT,16,16,0,3,3,1,21,7,7,0,95.8,0,0,21,0,6,3,1.5,11,50,3,0.057,2022-01-26
2021,Denico Autry,AutrDe00,TEN,31,DE,17,11,0,5,3,0.6,32,10.7,6.4,0,78.7,-1.8,-6,38,0,14,8,9,32,31,6,0.162,2022-01-26
2021,Bryce Callahan,CallBr00,DEN,30,cb,11,6,0,37,21,0.568,296,14.1,8,1,91.7,11.3,190,106,5,1,0,1,2,29,6,0.171,2022-01-26
2021,Fletcher Cox,CoxxFl00,PHI,31,DT,16,16,0,1,1,1,8,8,8,0,100,3,3,5,0,11,8,3.5,23,35,2,0.054000000000000006,2022-01-26
2021,Folorunso Fatukasi,FatuFo00,NYJ,26,DT,15,15,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,4,0,8,46,5,0.098,2022-01-26
2021,Preston Smith,SmitPr00,GB,29,LB,16,16,0,6,5,0.833,26,5.2,4.3,1,124.3,0.5,0,26,61,11,8,9,28,38,9,0.191,2022-01-26
2021,Chandon Sullivan,SullCh00,GB,25,cb,17,10,3,67,44,0.657,560,12.7,8.4,4,92.9,8.9,239,321,3,0,0,0,0,31,6,0.162,2022-01-26
2021,K.J. Wright,WrigK.00,LV,32,lb,17,8,0,17,16,0.941,119,7.4,7,1,115.4,2.2,40,79,6,1,0,0,1,51,3,0.055999999999999994,2022-01-26
2021,Angelo Blackson,BlacAn00,CHI,29,de,17,8,1,2,2,1,11,5.5,5.5,0,50,-4.5,-9,20,0,5,6,2.5,14,43,5,0.10400000000000001,2022-01-26
2021,Oren Burks,BurkOr00,GB,26,lb,17,3,0,14,10,0.7140000000000001,62,6.2,4.4,0,80.1,2.1,19,43,11,1,1,0.5,3,36,3,0.077,2022-01-26
2021,Jadeveon Clowney,ClowJa00,CLE,28,DE,14,14,0,4,3,0.75,10,3.3,2.5,0,77.1,-1.5,-6,16,0,12,10,9,32,37,7,0.159,2022-01-26
2021,Donte Deayon,DeayDo01,LA,27,cb,10,1,0,45,27,0.6,391,14.5,8.7,1,95.7,11.3,212,179,3,1,0,0,1,29,4,0.121,2022-01-26
2021,Carlos Dunlap,DunlCa99,SEA,32,lb,17,2,0,4,4,1,35,8.8,8.8,0,103.1,0.5,2,33,17,8,4,8.5,21,35,1,0.027999999999999997,2022-01-26
2021,Marcell Harris,HarrMa03,SF,27,lb,15,7,1,20,18,0.9,144,8,7.2,0,75.8,1.5,21,123,5,1,0,1,2,44,9,0.17,2022-01-26
2021,Shelby Harris,HarrSh00,DEN,30,DE,16,16,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,6,5,6,18,49,2,0.039,2022-01-26
2021,Talanoa Hufanga,HufaTa00,SF,22,s,15,3,0,24,14,0.583,205,14.6,8.5,2,114.1,11.9,150,55,16,1,1,0,2,32,4,0.111,2022-01-26
2021,Dean Lowry,LowrDe00,GB,27,DE,17,17,0,2,1,0.5,13,13,6.5,0,70.8,1,2,11,0,7,3,5,16,42,5,0.106,2022-01-26
2021,Steven Means,MeanSt00,ATL,31,OLB,14,14,0,4,3,0.75,26,8.7,6.5,0,91.7,8.3,16,10,19,7,2,0,9,43,2,0.044000000000000004,2022-01-26
2021,Uchenna Nwosu,NwosUc00,LAC,25,OLB,17,15,1,8,6,0.75,35,5.8,4.4,1,82.8,2.8,3,32,57,13,12,5,30,40,7,0.149,2022-01-26
2021,Malik Reed,ReedMa01,DEN,25,OLB,14,13,0,4,2,0.5,8,4,2,0,56.2,5.5,-2,10,36,14,3,5,22,43,5,0.10400000000000001,2022-01-26
